Transaction_ID,Date,Time,Outlet,Category,Product_Name,Quantity_Sold,Unit_Price_RM,Total_Revenue_RM,Payment_Method,Weather_Condition
TXN-3047,2026-02-18,08:38,Puncak Alam,Espresso-based,Americano,3,9.0,27.0,QR,Sunny
TXN-3058,2026-02-18,08:39,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
TXN-3028,2026-02-18,08:40,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-2978,2026-02-18,08:49,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Sunny
TXN-3037,2026-02-18,08:58,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-2959,2026-02-18,09:15,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-2960,2026-02-18,09:16,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-3033,2026-02-18,09:28,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-3013,2026-02-18,09:42,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash,Sunny
TXN-3061,2026-02-18,09:42,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash,Sunny
TXN-2998,2026-02-18,09:43,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-3003,2026-02-18,09:55,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-3034,2026-02-18,10:04,Puncak Alam,Milk-based,Cappuccino,3,11.0,33.0,QR,Sunny
TXN-3020,2026-02-18,10:13,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-3038,2026-02-18,10:13,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,Cash,Sunny
TXN-2982,2026-02-18,10:16,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-3054,2026-02-18,10:16,Puncak Alam,Milk-based,Latte,3,11.0,33.0,QR,Sunny
TXN-3041,2026-02-18,10:26,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-2975,2026-02-18,10:29,Putrajaya,Espresso-based,Americano,2,9.0,18.0,QR,Sunny
TXN-2957,2026-02-18,10:34,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-3060,2026-02-18,10:55,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-3052,2026-02-18,11:01,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-2958,2026-02-18,11:25,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-2969,2026-02-18,11:29,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-2963,2026-02-18,11:32,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-3044,2026-02-18,11:50,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,3,14.0,42.0,QR,Sunny
TXN-3011,2026-02-18,12:05,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-3039,2026-02-18,12:09,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-3005,2026-02-18,12:11,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Sunny
TXN-3027,2026-02-18,12:24,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,QR,Sunny
TXN-2972,2026-02-18,12:38,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Sunny
TXN-3040,2026-02-18,12:52,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-2974,2026-02-18,13:01,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Sunny
TXN-2987,2026-02-18,13:11,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-2956,2026-02-18,13:30,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-2989,2026-02-18,13:31,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-3019,2026-02-18,13:42,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-3008,2026-02-18,13:50,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-2986,2026-02-18,13:59,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-3050,2026-02-18,14:01,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-2979,2026-02-18,14:03,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-2964,2026-02-18,14:04,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-3016,2026-02-18,14:10,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash,Sunny
TXN-2990,2026-02-18,14:41,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-3048,2026-02-18,14:56,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,QR,Sunny
TXN-3059,2026-02-18,14:57,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,Cash,Sunny
TXN-3042,2026-02-18,15:00,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,QR,Sunny
TXN-2977,2026-02-18,15:02,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-3063,2026-02-18,15:04,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-3004,2026-02-18,15:05,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-3009,2026-02-18,15:07,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-3045,2026-02-18,15:10,Puncak Alam,Espresso-based,Americano,3,9.0,27.0,QR,Sunny
TXN-2992,2026-02-18,15:12,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-2981,2026-02-18,15:13,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-2970,2026-02-18,15:20,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-2971,2026-02-18,15:34,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-2999,2026-02-18,15:50,Putrajaya,Milk-based,Mocha,2,12.0,24.0,QR,Sunny
TXN-2996,2026-02-18,16:10,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-3017,2026-02-18,16:10,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-3049,2026-02-18,16:17,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-3024,2026-02-18,16:19,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-2966,2026-02-18,16:33,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-2997,2026-02-18,16:33,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-3057,2026-02-18,16:33,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
TXN-3015,2026-02-18,16:35,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-3036,2026-02-18,16:51,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-3031,2026-02-18,17:03,Puncak Alam,Milk-based,Latte,3,11.0,33.0,Cash,Sunny
TXN-2994,2026-02-18,17:09,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,3,14.0,42.0,QR,Sunny
TXN-3046,2026-02-18,17:19,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-2968,2026-02-18,17:22,Putrajaya,Espresso-based,Espresso,3,7.0,21.0,QR,Sunny
TXN-2962,2026-02-18,17:43,Putrajaya,Milk-based,Latte,3,11.0,33.0,QR,Sunny
TXN-3055,2026-02-18,17:45,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-2984,2026-02-18,18:02,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-2965,2026-02-18,18:08,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-3023,2026-02-18,18:16,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-3000,2026-02-18,18:19,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-2985,2026-02-18,18:20,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,Cash,Sunny
TXN-3014,2026-02-18,18:36,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-3012,2026-02-18,18:42,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR,Sunny
TXN-3022,2026-02-18,18:47,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-3035,2026-02-18,18:57,Puncak Alam,Milk-based,Latte,3,11.0,33.0,QR,Sunny
TXN-3025,2026-02-18,18:59,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-3001,2026-02-18,19:01,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-2993,2026-02-18,19:09,Putrajaya,Milk-based,Cappuccino,3,11.0,33.0,Cash,Sunny
TXN-3043,2026-02-18,19:09,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-3065,2026-02-18,19:21,Puncak Alam,Espresso-based,Espresso,3,7.0,21.0,Cash,Sunny
TXN-3026,2026-02-18,19:33,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-2961,2026-02-18,19:38,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Sunny
TXN-3062,2026-02-18,19:43,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-3018,2026-02-18,19:45,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-2973,2026-02-18,19:47,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-2967,2026-02-18,19:49,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-2976,2026-02-18,19:56,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-3053,2026-02-18,19:57,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-3030,2026-02-18,20:08,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-3002,2026-02-18,20:09,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-3032,2026-02-18,20:19,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-3064,2026-02-18,20:25,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-3068,2026-02-18,20:35,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR,Sunny
TXN-3051,2026-02-18,20:44,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-3066,2026-02-18,20:56,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-2988,2026-02-18,21:04,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-2991,2026-02-18,21:08,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-3010,2026-02-18,21:10,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-2995,2026-02-18,21:31,Putrajaya,Milk-based,Mocha,2,12.0,24.0,QR,Sunny
TXN-3006,2026-02-18,21:37,Putrajaya,Espresso-based,Espresso,2,7.0,14.0,Cash,Sunny
TXN-2980,2026-02-18,21:41,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-3029,2026-02-18,21:45,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-3077,2026-02-19,08:01,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-3090,2026-02-19,08:30,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Sunny
TXN-3115,2026-02-19,08:34,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-3159,2026-02-19,08:36,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-3123,2026-02-19,08:38,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-3172,2026-02-19,08:49,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-3105,2026-02-19,08:57,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-3071,2026-02-19,09:01,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-3082,2026-02-19,09:04,Putrajaya,Milk-based,Latte,3,11.0,33.0,Cash,Sunny
TXN-3088,2026-02-19,09:28,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash,Sunny
TXN-3174,2026-02-19,09:28,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-3097,2026-02-19,09:29,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-3130,2026-02-19,09:29,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-3162,2026-02-19,09:29,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-3141,2026-02-19,09:35,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-3107,2026-02-19,09:44,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-3118,2026-02-19,09:52,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-3145,2026-02-19,09:57,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,3,14.0,42.0,Cash,Sunny
TXN-3170,2026-02-19,10:01,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Sunny
TXN-3109,2026-02-19,10:10,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-3171,2026-02-19,10:14,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
TXN-3179,2026-02-19,10:17,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-3114,2026-02-19,10:20,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,4,14.0,56.0,QR,Sunny
TXN-3142,2026-02-19,10:22,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-3079,2026-02-19,10:23,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
TXN-3074,2026-02-19,10:24,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-3110,2026-02-19,10:39,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Sunny
TXN-3085,2026-02-19,10:40,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Sunny
TXN-3099,2026-02-19,10:54,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-3167,2026-02-19,11:04,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-3083,2026-02-19,11:27,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-3106,2026-02-19,11:27,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-3154,2026-02-19,11:45,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-3092,2026-02-19,11:58,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-3108,2026-02-19,12:11,Putrajaya,Milk-based,Cappuccino,3,11.0,33.0,QR,Sunny
TXN-3112,2026-02-19,12:13,Putrajaya,Milk-based,Mocha,3,12.0,36.0,Cash,Sunny
TXN-3164,2026-02-19,12:13,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-3160,2026-02-19,12:40,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-3144,2026-02-19,12:42,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR,Sunny
TXN-3173,2026-02-19,12:45,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-3093,2026-02-19,12:51,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-3155,2026-02-19,12:53,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-3161,2026-02-19,12:56,Puncak Alam,Milk-based,Cappuccino,3,11.0,33.0,QR,Sunny
TXN-3126,2026-02-19,13:01,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-3076,2026-02-19,13:04,Putrajaya,Espresso-based,Espresso,2,7.0,14.0,QR,Sunny
TXN-3070,2026-02-19,13:06,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-3113,2026-02-19,13:08,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-3089,2026-02-19,13:19,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-3150,2026-02-19,13:27,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-3096,2026-02-19,13:40,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-3125,2026-02-19,13:42,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-3163,2026-02-19,13:46,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
TXN-3117,2026-02-19,13:50,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-3080,2026-02-19,13:55,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-3101,2026-02-19,13:57,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-3091,2026-02-19,14:11,Putrajaya,Espresso-based,Americano,3,9.0,27.0,Cash,Sunny
TXN-3166,2026-02-19,14:11,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR,Sunny
TXN-3165,2026-02-19,14:14,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-3178,2026-02-19,14:18,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,Cash,Sunny
TXN-3158,2026-02-19,14:24,Puncak Alam,Milk-based,Latte,2,11.0,22.0,Cash,Sunny
TXN-3095,2026-02-19,14:31,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Sunny
TXN-3103,2026-02-19,14:39,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-3139,2026-02-19,14:40,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-3137,2026-02-19,14:42,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,QR,Sunny
TXN-3134,2026-02-19,14:44,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-3152,2026-02-19,14:59,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-3116,2026-02-19,15:00,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-3081,2026-02-19,15:13,Putrajaya,Espresso-based,Espresso,2,7.0,14.0,Cash,Sunny
TXN-3147,2026-02-19,15:14,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-3100,2026-02-19,15:38,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-3175,2026-02-19,15:38,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-3135,2026-02-19,15:40,Puncak Alam,Milk-based,Latte,3,11.0,33.0,QR,Sunny
TXN-3098,2026-02-19,15:46,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-3176,2026-02-19,15:50,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-3094,2026-02-19,15:52,Putrajaya,Milk-based,Caramel Macchiato,3,13.0,39.0,Cash,Sunny
TXN-3148,2026-02-19,16:10,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-3131,2026-02-19,16:20,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-3149,2026-02-19,16:28,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-3086,2026-02-19,16:44,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-3069,2026-02-19,16:48,Putrajaya,Espresso-based,Americano,3,9.0,27.0,QR,Sunny
TXN-3133,2026-02-19,16:48,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-3151,2026-02-19,16:51,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-3128,2026-02-19,16:58,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,QR,Sunny
TXN-3138,2026-02-19,17:00,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-3132,2026-02-19,17:11,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-3122,2026-02-19,17:12,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-3136,2026-02-19,17:18,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-3102,2026-02-19,17:27,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-3140,2026-02-19,17:44,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-3075,2026-02-19,17:59,Putrajaya,Milk-based,Latte,3,11.0,33.0,Cash,Sunny
TXN-3120,2026-02-19,18:18,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-3168,2026-02-19,18:22,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,QR,Sunny
TXN-3073,2026-02-19,19:07,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-3087,2026-02-19,19:14,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-3124,2026-02-19,19:28,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR,Sunny
TXN-3153,2026-02-19,19:35,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-3156,2026-02-19,19:36,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-3157,2026-02-19,19:42,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash,Sunny
TXN-3121,2026-02-19,19:56,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-3111,2026-02-19,20:08,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-3127,2026-02-19,20:10,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-3177,2026-02-19,20:12,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-3146,2026-02-19,20:14,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-3078,2026-02-19,20:24,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-3143,2026-02-19,20:37,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-3104,2026-02-19,20:44,Putrajaya,Espresso-based,Espresso,3,7.0,21.0,QR,Sunny
TXN-3084,2026-02-19,21:04,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
TXN-3169,2026-02-19,21:08,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-3129,2026-02-19,21:09,Puncak Alam,Espresso-based,Espresso,3,7.0,21.0,QR,Sunny
TXN-3119,2026-02-19,21:28,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Sunny
TXN-3072,2026-02-19,21:40,Putrajaya,Milk-based,Mocha,4,12.0,48.0,QR,Sunny
TXN-3236,2026-02-20,08:01,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-3241,2026-02-20,08:07,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash,Raining
TXN-3312,2026-02-20,08:10,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-3289,2026-02-20,08:14,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Raining
TXN-3235,2026-02-20,08:18,Putrajaya,Milk-based,Latte,2,11.0,22.0,Cash,Raining
TXN-3244,2026-02-20,08:28,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-3225,2026-02-20,08:31,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-3182,2026-02-20,08:38,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-3239,2026-02-20,08:44,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-3240,2026-02-20,08:44,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Raining
TXN-3304,2026-02-20,08:44,Puncak Alam,Espresso-based,Americano,3,9.0,27.0,Cash,Raining
TXN-3257,2026-02-20,08:52,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash,Raining
TXN-3198,2026-02-20,09:02,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Raining
TXN-3299,2026-02-20,09:04,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-3211,2026-02-20,09:10,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-3294,2026-02-20,09:22,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-3201,2026-02-20,09:32,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-3213,2026-02-20,09:32,Putrajaya,Milk-based,Mocha,3,12.0,36.0,QR,Raining
TXN-3186,2026-02-20,09:34,Putrajaya,Milk-based,Latte,3,11.0,33.0,QR,Raining
TXN-3217,2026-02-20,09:40,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Raining
TXN-3180,2026-02-20,09:43,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Raining
TXN-3216,2026-02-20,09:54,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash,Raining
