Transaction_ID,Date,Time,Outlet,Category,Product_Name,Quantity_Sold,Unit_Price_RM,Total_Revenue_RM,Payment_Method
TXN-2850,17/2/2026,13:00,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-2902,17/2/2026,13:08,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-2857,17/2/2026,13:15,Putrajaya,Milk-based,Mocha,2,12,24,Cash
TXN-2873,17/2/2026,13:30,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-2910,17/2/2026,13:35,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-2856,17/2/2026,13:37,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-2867,17/2/2026,13:48,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-2868,17/2/2026,13:48,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-2904,17/2/2026,14:04,Putrajaya,Espresso-based,Espresso,2,7,14,Cash
TXN-2893,17/2/2026,14:11,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-2909,17/2/2026,14:20,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-2898,17/2/2026,14:28,Putrajaya,Milk-based,Cappuccino,2,11,22,QR
TXN-2903,17/2/2026,14:31,Putrajaya,Espresso-based,Americano,1,9,9,Cash
TXN-2860,17/2/2026,14:36,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-2919,17/2/2026,14:44,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-2881,17/2/2026,14:54,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-2863,17/2/2026,14:59,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-2921,17/2/2026,14:59,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-2843,17/2/2026,15:00,Putrajaya,Espresso-based,Espresso,3,7,21,Cash
TXN-2895,17/2/2026,15:08,Putrajaya,Milk-based,Mocha,1,12,12,Cash
TXN-2855,17/2/2026,15:22,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-2851,17/2/2026,15:28,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,3,14,42,QR
TXN-2954,17/2/2026,15:34,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-2943,17/2/2026,15:36,Puncak Alam,Milk-based,Cappuccino,2,11,22,QR
TXN-2847,17/2/2026,15:43,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-2891,17/2/2026,15:55,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-2900,17/2/2026,15:55,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-2844,17/2/2026,15:56,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-2936,17/2/2026,15:59,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-2885,17/2/2026,16:08,Putrajaya,Espresso-based,Americano,1,9,9,Cash
TXN-2845,17/2/2026,16:11,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-2846,17/2/2026,16:16,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-2926,17/2/2026,16:18,Puncak Alam,Milk-based,Latte,1,11,11,Cash
TXN-2945,17/2/2026,16:19,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-2861,17/2/2026,16:23,Putrajaya,Milk-based,Mocha,1,12,12,Cash
TXN-2925,17/2/2026,16:28,Puncak Alam,Milk-based,Latte,2,11,22,QR
TXN-2939,17/2/2026,16:34,Puncak Alam,Espresso-based,Americano,2,9,18,Cash
TXN-2947,17/2/2026,16:38,Puncak Alam,Espresso-based,Espresso,1,7,7,Cash
TXN-2949,17/2/2026,16:45,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-2924,17/2/2026,16:47,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-2854,17/2/2026,16:48,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-2932,17/2/2026,16:53,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-2935,17/2/2026,16:54,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-2852,17/2/2026,16:58,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-2871,17/2/2026,17:00,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-2918,17/2/2026,17:02,Puncak Alam,Milk-based,Mocha,3,12,36,QR
TXN-2913,17/2/2026,17:04,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-2942,17/2/2026,17:09,Puncak Alam,Espresso-based,Espresso,2,7,14,QR
TXN-2848,17/2/2026,17:16,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-2879,17/2/2026,17:16,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-2944,17/2/2026,17:23,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-2884,17/2/2026,17:27,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-2858,17/2/2026,17:28,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-2876,17/2/2026,17:29,Putrajaya,Milk-based,Mocha,2,12,24,QR
TXN-2883,17/2/2026,17:45,Putrajaya,Milk-based,Caramel Macchiato,3,13,39,QR
TXN-2907,17/2/2026,18:06,Puncak Alam,Milk-based,Mocha,2,12,24,Cash
TXN-2886,17/2/2026,18:08,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-2940,17/2/2026,18:15,Puncak Alam,Milk-based,Latte,2,11,22,QR
TXN-2930,17/2/2026,18:16,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-2894,17/2/2026,18:17,Putrajaya,Espresso-based,Espresso,2,7,14,QR
TXN-2905,17/2/2026,18:20,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-2864,17/2/2026,18:22,Putrajaya,Espresso-based,Espresso,1,7,7,Cash
TXN-2869,17/2/2026,18:22,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-2923,17/2/2026,18:38,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-2953,17/2/2026,18:47,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-2880,17/2/2026,18:52,Putrajaya,Milk-based,Latte,3,11,33,Cash
TXN-2911,17/2/2026,18:52,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-2875,17/2/2026,19:12,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-2941,17/2/2026,19:25,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-2920,17/2/2026,19:29,Puncak Alam,Milk-based,Mocha,2,12,24,QR
TXN-2859,17/2/2026,19:31,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-2887,17/2/2026,19:39,Putrajaya,Milk-based,Mocha,2,12,24,QR
TXN-2928,17/2/2026,19:47,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-2931,17/2/2026,20:11,Puncak Alam,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-2938,17/2/2026,20:17,Puncak Alam,Espresso-based,Americano,2,9,18,Cash
TXN-2890,17/2/2026,20:29,Putrajaya,Milk-based,Latte,2,11,22,QR
TXN-2917,17/2/2026,20:29,Puncak Alam,Espresso-based,Espresso,1,7,7,Cash
TXN-2946,17/2/2026,20:36,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-2933,17/2/2026,20:42,Puncak Alam,Milk-based,Caramel Macchiato,3,13,39,QR
TXN-2889,17/2/2026,20:43,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-2914,17/2/2026,20:54,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-2853,17/2/2026,20:56,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-2908,17/2/2026,21:23,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-2937,17/2/2026,21:30,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-3056,18/2/2026,8:00,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-2955,18/2/2026,8:05,Putrajaya,Milk-based,Mocha,1,12,12,Cash
TXN-2983,18/2/2026,8:12,Putrajaya,Milk-based,Mocha,1,12,12,Cash
TXN-3067,18/2/2026,8:20,Puncak Alam,Espresso-based,Americano,1,9,9,Cash
TXN-3007,18/2/2026,8:31,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-3021,18/2/2026,8:31,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-3047,18/2/2026,8:38,Puncak Alam,Espresso-based,Americano,3,9,27,QR
TXN-3058,18/2/2026,8:39,Puncak Alam,Espresso-based,Americano,1,9,9,Cash
TXN-3028,18/2/2026,8:40,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-2978,18/2/2026,8:49,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-3037,18/2/2026,8:58,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-2959,18/2/2026,9:15,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-2960,18/2/2026,9:16,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-3033,18/2/2026,9:28,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-3013,18/2/2026,9:42,Puncak Alam,Milk-based,Mocha,1,12,12,Cash
TXN-3061,18/2/2026,9:42,Puncak Alam,Milk-based,Mocha,1,12,12,Cash
TXN-2998,18/2/2026,9:43,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-3003,18/2/2026,9:55,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-3034,18/2/2026,10:04,Puncak Alam,Milk-based,Cappuccino,3,11,33,QR
TXN-3020,18/2/2026,10:13,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-3038,18/2/2026,10:13,Puncak Alam,Milk-based,Mocha,2,12,24,Cash
TXN-2982,18/2/2026,10:16,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-3054,18/2/2026,10:16,Puncak Alam,Milk-based,Latte,3,11,33,QR
TXN-3041,18/2/2026,10:26,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-2975,18/2/2026,10:29,Putrajaya,Espresso-based,Americano,2,9,18,QR
TXN-2957,18/2/2026,10:34,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-3060,18/2/2026,10:55,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-3052,18/2/2026,11:01,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-2958,18/2/2026,11:25,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-2969,18/2/2026,11:29,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-2963,18/2/2026,11:32,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-3044,18/2/2026,11:50,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,3,14,42,QR
TXN-3011,18/2/2026,12:05,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-3039,18/2/2026,12:09,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-3005,18/2/2026,12:11,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-3027,18/2/2026,12:24,Puncak Alam,Espresso-based,Espresso,2,7,14,QR
TXN-2972,18/2/2026,12:38,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-3040,18/2/2026,12:52,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-2974,18/2/2026,13:01,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-2987,18/2/2026,13:11,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-2956,18/2/2026,13:30,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-2989,18/2/2026,13:31,Putrajaya,Espresso-based,Espresso,1,7,7,Cash
TXN-3019,18/2/2026,13:42,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-3008,18/2/2026,13:50,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-2986,18/2/2026,13:59,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-3050,18/2/2026,14:01,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-2979,18/2/2026,14:03,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-2964,18/2/2026,14:04,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-3016,18/2/2026,14:10,Puncak Alam,Milk-based,Mocha,1,12,12,Cash
TXN-2990,18/2/2026,14:41,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-3048,18/2/2026,14:56,Puncak Alam,Espresso-based,Espresso,2,7,14,QR
TXN-3059,18/2/2026,14:57,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14,28,Cash
TXN-3042,18/2/2026,15:00,Puncak Alam,Espresso-based,Americano,2,9,18,QR
TXN-2977,18/2/2026,15:02,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-3063,18/2/2026,15:04,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-3004,18/2/2026,15:05,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-3009,18/2/2026,15:07,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-3045,18/2/2026,15:10,Puncak Alam,Espresso-based,Americano,3,9,27,QR
TXN-2992,18/2/2026,15:12,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-2981,18/2/2026,15:13,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-2970,18/2/2026,15:20,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-2971,18/2/2026,15:34,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-2999,18/2/2026,15:50,Putrajaya,Milk-based,Mocha,2,12,24,QR
TXN-2996,18/2/2026,16:10,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-3017,18/2/2026,16:10,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-3049,18/2/2026,16:17,Puncak Alam,Milk-based,Latte,2,11,22,QR
TXN-3024,18/2/2026,16:19,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-2966,18/2/2026,16:33,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-2997,18/2/2026,16:33,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-3057,18/2/2026,16:33,Puncak Alam,Espresso-based,Americano,1,9,9,Cash
TXN-3015,18/2/2026,16:35,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-3036,18/2/2026,16:51,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-3031,18/2/2026,17:03,Puncak Alam,Milk-based,Latte,3,11,33,Cash
TXN-2994,18/2/2026,17:09,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,3,14,42,QR
TXN-3046,18/2/2026,17:19,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-2968,18/2/2026,17:22,Putrajaya,Espresso-based,Espresso,3,7,21,QR
TXN-2962,18/2/2026,17:43,Putrajaya,Milk-based,Latte,3,11,33,QR
TXN-3055,18/2/2026,17:45,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-2984,18/2/2026,18:02,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-2965,18/2/2026,18:08,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-3023,18/2/2026,18:16,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-3000,18/2/2026,18:19,Putrajaya,Milk-based,Latte,1,11,11,Cash
TXN-2985,18/2/2026,18:20,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,Cash
TXN-3014,18/2/2026,18:36,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-3012,18/2/2026,18:42,Puncak Alam,Milk-based,Mocha,2,12,24,QR
TXN-3022,18/2/2026,18:47,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-3035,18/2/2026,18:57,Puncak Alam,Milk-based,Latte,3,11,33,QR
TXN-3025,18/2/2026,18:59,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-3001,18/2/2026,19:01,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-2993,18/2/2026,19:09,Putrajaya,Milk-based,Cappuccino,3,11,33,Cash
TXN-3043,18/2/2026,19:09,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-3065,18/2/2026,19:21,Puncak Alam,Espresso-based,Espresso,3,7,21,Cash
TXN-3026,18/2/2026,19:33,Puncak Alam,Espresso-based,Espresso,1,7,7,Cash
TXN-2961,18/2/2026,19:38,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-3062,18/2/2026,19:43,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-3018,18/2/2026,19:45,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-2973,18/2/2026,19:47,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-2967,18/2/2026,19:49,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-2976,18/2/2026,19:56,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-3053,18/2/2026,19:57,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-3030,18/2/2026,20:08,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-3002,18/2/2026,20:09,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-3032,18/2/2026,20:19,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-3064,18/2/2026,20:25,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-3068,18/2/2026,20:35,Puncak Alam,Milk-based,Mocha,2,12,24,QR
TXN-3051,18/2/2026,20:44,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-3066,18/2/2026,20:56,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-2988,18/2/2026,21:04,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-2991,18/2/2026,21:08,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-3010,18/2/2026,21:10,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-2995,18/2/2026,21:31,Putrajaya,Milk-based,Mocha,2,12,24,QR
TXN-3006,18/2/2026,21:37,Putrajaya,Espresso-based,Espresso,2,7,14,Cash
TXN-2980,18/2/2026,21:41,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-3029,18/2/2026,21:45,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-3077,19/2/2026,8:01,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-3090,19/2/2026,8:30,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-3115,19/2/2026,8:34,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-3159,19/2/2026,8:36,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-3123,19/2/2026,8:38,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-3172,19/2/2026,8:49,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-3105,19/2/2026,8:57,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-3071,19/2/2026,9:01,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-3082,19/2/2026,9:04,Putrajaya,Milk-based,Latte,3,11,33,Cash
TXN-3088,19/2/2026,9:28,Putrajaya,Milk-based,Mocha,1,12,12,Cash
TXN-3174,19/2/2026,9:28,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-3097,19/2/2026,9:29,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-3130,19/2/2026,9:29,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-3162,19/2/2026,9:29,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-3141,19/2/2026,9:35,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-3107,19/2/2026,9:44,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-3118,19/2/2026,9:52,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-3145,19/2/2026,9:57,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,3,14,42,Cash
TXN-3170,19/2/2026,10:01,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-3109,19/2/2026,10:10,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-3171,19/2/2026,10:14,Puncak Alam,Espresso-based,Americano,1,9,9,Cash
TXN-3179,19/2/2026,10:17,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-3114,19/2/2026,10:20,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,4,14,56,QR
TXN-3142,19/2/2026,10:22,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-3079,19/2/2026,10:23,Putrajaya,Espresso-based,Americano,1,9,9,Cash
TXN-3074,19/2/2026,10:24,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-3110,19/2/2026,10:39,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-3085,19/2/2026,10:40,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-3099,19/2/2026,10:54,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-3167,19/2/2026,11:04,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-3083,19/2/2026,11:27,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-3106,19/2/2026,11:27,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-3154,19/2/2026,11:45,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-3092,19/2/2026,11:58,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-3108,19/2/2026,12:11,Putrajaya,Milk-based,Cappuccino,3,11,33,QR
TXN-3112,19/2/2026,12:13,Putrajaya,Milk-based,Mocha,3,12,36,Cash
TXN-3164,19/2/2026,12:13,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-3160,19/2/2026,12:40,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-3144,19/2/2026,12:42,Puncak Alam,Milk-based,Mocha,2,12,24,QR
TXN-3173,19/2/2026,12:45,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-3093,19/2/2026,12:51,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-3155,19/2/2026,12:53,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-3161,19/2/2026,12:56,Puncak Alam,Milk-based,Cappuccino,3,11,33,QR
TXN-3126,19/2/2026,13:01,Puncak Alam,Milk-based,Latte,1,11,11,Cash
TXN-3076,19/2/2026,13:04,Putrajaya,Espresso-based,Espresso,2,7,14,QR
TXN-3070,19/2/2026,13:06,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-3113,19/2/2026,13:08,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-3089,19/2/2026,13:19,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-3150,19/2/2026,13:27,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-3096,19/2/2026,13:40,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-3125,19/2/2026,13:42,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-3163,19/2/2026,13:46,Puncak Alam,Espresso-based,Americano,1,9,9,Cash
TXN-3117,19/2/2026,13:50,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-3080,19/2/2026,13:55,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-3101,19/2/2026,13:57,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-3091,19/2/2026,14:11,Putrajaya,Espresso-based,Americano,3,9,27,Cash
TXN-3166,19/2/2026,14:11,Puncak Alam,Milk-based,Mocha,2,12,24,QR
TXN-3165,19/2/2026,14:14,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-3178,19/2/2026,14:18,Puncak Alam,Espresso-based,Americano,2,9,18,Cash
TXN-3158,19/2/2026,14:24,Puncak Alam,Milk-based,Latte,2,11,22,Cash
TXN-3095,19/2/2026,14:31,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-3103,19/2/2026,14:39,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-3139,19/2/2026,14:40,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-3137,19/2/2026,14:42,Puncak Alam,Milk-based,Cappuccino,2,11,22,QR
TXN-3134,19/2/2026,14:44,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-3152,19/2/2026,14:59,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-3116,19/2/2026,15:00,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-3081,19/2/2026,15:13,Putrajaya,Espresso-based,Espresso,2,7,14,Cash
TXN-3147,19/2/2026,15:14,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-3100,19/2/2026,15:38,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-3175,19/2/2026,15:38,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-3135,19/2/2026,15:40,Puncak Alam,Milk-based,Latte,3,11,33,QR
TXN-3098,19/2/2026,15:46,Putrajaya,Espresso-based,Espresso,1,7,7,Cash
TXN-3176,19/2/2026,15:50,Puncak Alam,Milk-based,Latte,2,11,22,QR
TXN-3094,19/2/2026,15:52,Putrajaya,Milk-based,Caramel Macchiato,3,13,39,Cash
TXN-3148,19/2/2026,16:10,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-3131,19/2/2026,16:20,Puncak Alam,Milk-based,Latte,2,11,22,QR
TXN-3149,19/2/2026,16:28,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-3086,19/2/2026,16:44,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-3069,19/2/2026,16:48,Putrajaya,Espresso-based,Americano,3,9,27,QR
TXN-3133,19/2/2026,16:48,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-3151,19/2/2026,16:51,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-3128,19/2/2026,16:58,Puncak Alam,Espresso-based,Americano,2,9,18,QR
TXN-3138,19/2/2026,17:00,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-3132,19/2/2026,17:11,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-3122,19/2/2026,17:12,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-3136,19/2/2026,17:18,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-3102,19/2/2026,17:27,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
